,round,group,player_slot,ws,other_costs,cost_A,cost_B,production,lcoe,correction_factor,minimum_bid_rym,id_scenario
1285,81,2,2,7.1,1.2,45.36475,9.072949999999999,3019.760489755876,54.4377,0.907295,60.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1286,81,2,3,7.0,0.88,45.97765,-5.517317999999996,2956.235927864234,40.460332,0.919553,44.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1287,81,2,4,6.0,1.05,54.48127,2.7240634999999997,2275.5401511823243,57.2053335,1.0896254,52.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1288,81,3,1,6.7,1.05,48.042229999999996,2.4021115000000037,2760.2544196832227,50.4443415,0.9608445999999999,52.50000000000001,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1289,81,3,2,7.0,0.88,45.97765,-5.517317999999996,2956.235927864234,40.460332,0.919553,44.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1290,81,3,3,6.6,0.97,48.81842,-1.4645526000000046,2693.2139720893097,47.3538674,0.9763684,48.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1291,81,3,4,6.1,0.99,53.3012,-0.5330119999999994,2346.759967225184,52.768188,1.066024,49.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1292,81,4,1,8.1,0.84,40.70666,-6.5130656000000045,3600.84695020913,34.193594399999995,0.8141332,41.99999999999999,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1293,81,4,2,6.7,0.88,48.042229999999996,-5.765067600000002,2760.2544196832227,42.277162399999995,0.9608445999999999,44.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1294,81,4,3,6.0,0.9,54.48127,-5.4481269999999995,2275.5401511823243,49.033143,1.0896254,45.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1295,81,4,4,6.6,0.89,48.81842,-5.370026199999998,2693.2139720893097,43.448393800000005,0.9763684,44.50000000000001,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1296,82,1,1,6.1,0.99,53.3012,-0.5330119999999994,2346.759967225184,52.768188,1.066024,49.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1297,82,1,2,7.9,1.05,41.54056,2.0770279999999985,3492.8080850201604,43.617588,0.8308112,52.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1298,82,1,3,6.4,0.84,50.464625,-8.07434,2556.7585973306004,42.390285,1.0092925,42.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1299,82,1,4,8.0,1.13,41.11956,5.345542799999997,3547.3526180837684,46.4651028,0.8223912,56.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1300,82,2,1,7.5,0.84,43.304379999999995,-6.928700800000001,3264.2913304677227,36.37567919999999,0.8660876,41.99999999999999,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1301,82,2,2,7.5,1.12,43.304379999999995,5.196525600000001,3264.2913304677227,48.500905599999996,0.8660876,56.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1302,82,2,3,5.3,0.9,65.6805164659142,-6.568051646591421,1766.7501763451485,59.112464819322774,1.29,45.8236161390099,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1303,82,2,4,5.1,0.95,69.3452381590247,-3.46726190795124,1620.6598526034632,65.87797625107346,1.29,51.06819864424299,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1304,82,3,1,8.5,1.13,39.81853,5.176408899999998,3804.1989632496698,44.9949389,0.7963706,56.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1305,82,3,2,7.3,0.86,44.23306,-6.192628400000004,3143.974070805334,38.0404316,0.8846612,42.99999999999999,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1306,82,3,3,6.4,0.83,50.464625,-8.57898625,2556.7585973306004,41.88563875,1.0092925,41.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1307,82,3,4,6.8,1.09,47.275729999999996,4.254815700000002,2826.4576240077954,51.5305457,0.9455146,54.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1308,82,4,1,8.5,0.9,39.81853,-3.981853000000001,3804.1989632496698,35.836677,0.7963706,45.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1309,82,4,2,8.4,0.84,40.00854,-6.401366400000001,3754.965449409183,33.6071736,0.8001708000000001,42.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1310,82,4,3,7.9,1.11,41.54056,4.569461600000004,3492.8080850201604,46.1100216,0.8308112,55.50000000000001,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1311,82,4,4,7.9,0.86,41.54056,-5.815678400000003,3492.8080850201604,35.724881599999996,0.8308112,43.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1312,83,1,1,8.6,1.03,39.632690000000004,1.1889807000000019,3852.355352958242,40.821670700000006,0.7926538000000001,51.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1313,83,1,2,6.9,1.01,46.599399999999996,0.465994000000002,2891.793697192464,47.065394,0.9319879999999999,50.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1314,83,1,3,6.3,1.18,51.40119,9.252214199999997,2487.4220738687186,60.6534042,1.0280238,59.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1315,83,1,4,7.5,0.96,43.304379999999995,-1.7321752000000004,3264.2913304677227,41.572204799999994,0.8660876,47.99999999999999,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1316,83,2,1,7.3,0.83,44.23306,-7.5196201999999985,3143.974070805334,36.7134398,0.8846612,41.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1317,83,2,2,5.3,1.01,65.6805164659142,0.6568051646591471,1766.7501763451485,66.33732163057334,1.29,51.42428033377778,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1318,83,2,3,6.1,0.97,53.3012,-1.5990359999999981,2346.759967225184,51.702164,1.066024,48.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1319,83,2,4,9.0,1.13,38.9311159427737,5.0610450725605745,4034.143044805663,43.992161015334275,0.79,55.68627976624592,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1320,83,3,1,5.8,0.82,56.98057,-10.256502600000005,2131.626659462528,46.724067399999996,1.1396114,41.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1321,83,3,2,7.3,1.03,44.23306,1.3269918000000018,3143.974070805334,45.560051800000004,0.8846612,51.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1322,83,3,3,7.4,0.91,43.764900000000004,-3.9388409999999965,3204.6274315761634,39.82605900000001,0.875298,45.50000000000001,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1323,83,3,4,7.6,1.09,42.8516,3.856644000000003,3322.95250850423,46.708244,0.857032,54.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1324,83,4,1,8.5,0.92,39.81853,-3.185482399999998,3804.1989632496698,36.633047600000005,0.7963706,46.00000000000001,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1325,83,4,2,8.3,1.07,40.202690000000004,2.814188300000005,3704.6590150147713,43.01687830000001,0.8040538,53.50000000000001,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1326,83,4,3,8.3,0.86,40.202690000000004,-5.628376600000003,3704.6590150147713,34.5743134,0.8040538,43.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1327,83,4,4,6.4,1.11,50.464625,5.5511087500000045,2556.7585973306004,56.01573375,1.0092925,55.50000000000001,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1328,84,1,1,5.2,0.86,67.51520365647069,-9.452128511905897,1693.6122771870748,58.06307514456479,1.29,45.010135770980455,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1329,84,1,2,6.8,1.12,47.275729999999996,5.673087600000002,2826.4576240077954,52.9488176,0.9455146,56.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1330,84,1,3,8.9,1.14,39.10021325274613,5.474029855384451,3990.3272687735966,44.57424310813058,0.79,56.42309254193744,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1331,84,1,4,5.6,0.81,60.175095,-11.433268049999995,1986.2186485554405,48.741826950000004,1.2035019,40.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1332,84,2,1,5.4,1.16,63.84389,10.215022399999995,1839.9646853205938,74.0589124,1.2768778,57.99999999999999,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1333,84,2,2,5.3,1.14,65.6805164659142,9.195272305227988,1766.7501763451485,74.87578877114218,1.29,58.04324710941254,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1334,84,2,3,9.0,0.96,38.9311159427737,-1.5572446377109515,4034.143044805663,37.37387130506275,0.79,47.30869785450981,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1335,84,2,4,6.7,0.87,48.042229999999996,-6.245489900000003,2760.2544196832227,41.796740099999994,0.9608445999999999,43.49999999999999,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1336,84,3,1,6.0,0.9,54.48127,-5.4481269999999995,2275.5401511823243,49.033143,1.0896254,45.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1337,84,3,2,5.6,1.18,60.175095,10.8315171,1986.2186485554405,71.0066121,1.2035019,59.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1338,84,3,3,7.5,0.82,43.304379999999995,-7.794788400000002,3264.2913304677227,35.50959159999999,0.8660876,40.99999999999999,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1339,84,3,4,7.1,0.89,45.36475,-4.990122499999998,3019.760489755876,40.3746275,0.907295,44.50000000000001,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1340,84,4,1,6.1,1.09,53.3012,4.7971080000000015,2346.759967225184,58.098308,1.066024,54.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1341,84,4,2,9.0,1.18,38.9311159427737,7.00760086969926,4034.143044805663,45.93871681247296,0.79,58.150274446168304,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1342,84,4,3,7.3,0.86,44.23306,-6.192628400000004,3143.974070805334,38.0404316,0.8846612,42.99999999999999,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1343,84,4,4,6.4,1.03,50.464625,1.5139387500000012,2556.7585973306004,51.97856375,1.0092925,51.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1344,85,1,1,8.1,1.13,40.70666,5.2918657999999965,3600.84695020913,45.998525799999996,0.8141332,56.49999999999999,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1345,85,1,2,8.4,1.11,40.00854,4.400939400000006,3754.965449409183,44.40947940000001,0.8001708000000001,55.50000000000001,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1346,85,1,3,5.7,0.88,58.34755499999999,-7.001706599999999,2059.071224897595,51.345848399999994,1.1669511,44.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1347,85,1,4,7.3,0.87,44.23306,-5.7502977999999985,3143.974070805334,38.4827622,0.8846612,43.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1348,85,2,1,6.4,0.92,50.464625,-4.037169999999996,2556.7585973306004,46.427455,1.0092925,46.00000000000001,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1349,85,2,2,7.4,1.08,43.764900000000004,3.501192000000003,3204.6274315761634,47.26609200000001,0.875298,54.00000000000001,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1350,85,2,3,5.7,1.19,58.34755499999999,11.08603544999999,2059.071224897595,69.43359044999998,1.1669511,59.49999999999999,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1351,85,2,4,8.8,0.82,39.2735133895224,-7.069232410114033,3945.422474128707,32.20428097940837,0.79,40.764912632162485,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1352,85,3,1,7.2,0.97,44.760925,-1.3428277499999979,3082.3461630779525,43.41809725,0.8952185,48.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1353,85,3,2,6.4,1.03,50.464625,1.5139387500000012,2556.7585973306004,51.97856375,1.0092925,51.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1354,85,3,3,7.8,0.97,41.96962,-1.2590885999999983,3437.2208174516622,40.7105314,0.8393924,48.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1355,85,3,4,8.0,1.18,41.11956,7.4015208,3547.3526180837684,48.5210808,0.8223912,59.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1356,85,4,1,8.3,1.17,40.202690000000004,6.834457299999997,3704.6590150147713,47.0371473,0.8040538,58.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1357,85,4,2,5.8,1.17,56.98057,9.686696900000001,2131.626659462528,66.6672669,1.1396114,58.50000000000001,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1358,85,4,3,8.3,0.94,40.202690000000004,-2.4121614000000022,3704.6590150147713,37.7905286,0.8040538,47.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1359,85,4,4,6.0,1.19,54.48127,10.351441299999998,2275.5401511823243,64.8327113,1.0896254,59.49999999999999,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1360,86,1,1,8.8,1.07,39.2735133895224,2.7491459372665688,3945.422474128707,42.02265932678897,0.79,53.19323965416325,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1361,86,1,2,8.4,0.83,40.00854,-6.801451800000002,3754.965449409183,33.2070882,0.8001708000000001,41.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1362,86,1,3,8.7,0.86,39.45100761491994,-5.52314106608879,3899.430925071707,33.92786654883115,0.79,42.94666651750778,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1363,86,1,4,7.6,0.86,42.8516,-5.999223999999998,3322.95250850423,36.852376,0.857032,43.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1364,86,2,1,7.8,0.81,41.96962,-7.974227799999994,3437.2208174516622,33.995392200000005,0.8393924,40.50000000000001,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1365,86,2,2,7.2,0.82,44.760925,-8.056966500000001,3082.3461630779525,36.7039585,0.8952185,41.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1366,86,2,3,7.5,0.99,43.304379999999995,-0.4330438000000001,3264.2913304677227,42.871336199999995,0.8660876,49.49999999999999,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1367,86,2,4,6.5,1.2,49.60391,9.920781999999996,2625.3696471309936,59.524691999999995,0.9920782,59.99999999999999,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1368,86,3,1,6.8,0.9,47.275729999999996,-4.727573,2826.4576240077954,42.548156999999996,0.9455146,45.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1369,86,3,2,5.5,0.87,62.007965,-8.061035449999999,1913.1530304421865,53.94692955,1.2401593,43.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1370,86,3,3,7.8,1.13,41.96962,5.4560505999999975,3437.2208174516622,47.4256706,0.8393924,56.49999999999999,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1371,86,3,4,5.1,0.81,69.3452381590247,-13.175595250214691,1620.6598526034632,56.16964290881001,1.29,43.542358844038766,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1372,86,4,1,7.3,1.17,44.23306,7.5196201999999985,3143.974070805334,51.7526802,0.8846612,58.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1373,86,4,2,8.4,1.12,40.00854,4.8010248000000075,3754.965449409183,44.80956480000001,0.8001708000000001,56.00000000000001,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1374,86,4,3,8.0,1.14,41.11956,5.756738399999996,3547.3526180837684,46.876298399999996,0.8223912,56.99999999999999,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1375,86,4,4,7.2,1.1,44.760925,4.476092500000007,3082.3461630779525,49.23701750000001,0.8952185,55.00000000000001,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1376,87,1,1,8.8,1.14,39.2735133895224,5.49829187453313,3945.422474128707,44.77180526405553,0.79,56.673171220323454,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1377,87,1,2,5.6,0.89,60.175095,-6.619260449999999,1986.2186485554405,53.55583455,1.2035019,44.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1378,87,1,3,8.8,1.17,39.2735133895224,6.676497276218804,3945.422474128707,45.9500106657412,0.79,58.164570462963546,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1379,87,1,4,5.1,0.96,69.3452381590247,-2.773809526360992,1620.6598526034632,66.57142863266371,1.29,51.60575862997187,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1380,87,2,1,7.7,1.07,42.40664,2.9684647999999996,3380.599171369953,45.3751048,0.8481328,53.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1381,87,2,2,8.5,0.96,39.81853,-1.592741199999999,3804.1989632496698,38.225788800000004,0.7963706,48.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1382,87,2,3,7.6,1.09,42.8516,3.856644000000003,3322.95250850423,46.708244,0.857032,54.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1383,87,2,4,7.5,0.86,43.304379999999995,-6.062613200000001,3264.2913304677227,37.24176679999999,0.8660876,42.99999999999999,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1384,87,3,1,5.2,0.91,67.51520365647069,-6.0763683290823565,1693.6122771870748,61.43883532738833,1.29,47.6270041297584,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1385,87,3,2,6.2,0.88,52.346959999999996,-6.281635199999997,2417.4057379964315,46.0653248,1.0469392,44.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1386,87,3,3,8.4,0.93,40.00854,-2.8005977999999985,3754.965449409183,37.207942200000005,0.8001708000000001,46.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1387,87,3,4,6.3,0.86,51.40119,-7.196166599999998,2487.4220738687186,44.2050234,1.0280238,43.00000000000001,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1388,87,4,1,6.6,0.89,48.81842,-5.370026199999998,2693.2139720893097,43.448393800000005,0.9763684,44.50000000000001,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1389,87,4,2,6.4,0.98,50.464625,-1.0092925000000008,2556.7585973306004,49.4553325,1.0092925,49.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1390,87,4,3,6.0,0.89,54.48127,-5.992939700000001,2275.5401511823243,48.4883303,1.0896254,44.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1391,87,4,4,5.9,0.83,55.727005,-9.47359085,2203.80697148829,46.25341415,1.1145401,41.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1392,88,1,1,6.8,1.06,47.275729999999996,2.836543800000001,2826.4576240077954,50.1122738,0.9455146,53.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1393,88,1,2,8.1,1.02,40.70666,0.8141332000000006,3600.84695020913,41.5207932,0.8141332,51.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1394,88,1,3,7.1,0.99,45.36475,-0.4536475000000024,3019.760489755876,44.9111025,0.907295,49.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1395,88,1,4,8.1,1.17,40.70666,6.920132199999998,3600.84695020913,47.6267922,0.8141332,58.49999999999999,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1396,88,2,1,7.1,1.19,45.36475,8.619302499999996,3019.760489755876,53.9840525,0.907295,59.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1397,88,2,2,5.8,0.92,56.98057,-4.558445599999999,2131.626659462528,52.4221244,1.1396114,46.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1398,88,2,3,6.7,0.82,48.042229999999996,-8.6476014,2760.2544196832227,39.3946286,0.9608445999999999,41.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1399,88,2,4,5.6,0.88,60.175095,-7.221011400000002,1986.2186485554405,52.9540836,1.2035019,44.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1400,88,3,1,7.5,1.0,43.304379999999995,0.0,3264.2913304677227,43.304379999999995,0.8660876,49.99999999999999,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1401,88,3,2,5.3,1.04,65.6805164659142,2.627220658636574,1766.7501763451485,68.30773712455077,1.29,52.95173420507811,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1402,88,3,3,5.1,0.82,69.3452381590247,-12.48214286862445,1620.6598526034632,56.86309529040025,1.29,44.079918829767635,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1403,88,3,4,6.0,1.18,54.48127,9.806628600000003,2275.5401511823243,64.2878986,1.0896254,59.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1404,88,4,1,6.7,0.92,48.042229999999996,-3.843378399999999,2760.2544196832227,44.1988516,0.9608445999999999,46.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1405,88,4,2,7.3,1.16,44.23306,7.0772896,3143.974070805334,51.3103496,0.8846612,58.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1406,88,4,3,8.7,0.9,39.45100761491994,-3.945100761491993,3899.430925071707,35.505906853427945,0.79,44.94418589041512,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1407,88,4,4,8.5,0.88,39.81853,-4.778223599999997,3804.1989632496698,35.040306400000006,0.7963706,44.00000000000001,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
