,round,group,player_slot,cost,break_even_bid_no_rym,percentile_no_rym,correction_factor,break_even_bid_rym,percentile_rym,max_bid_no_rym,max_bid_rym,ws,other_costs,cost_A,cost_B,production,id_sample
1365,86,2,2,36.984560145635015,36.984560145635015,11.89767995240928,0.79,46.815898918525335,33.135038667459845,90.3,70,9.0,0.95,38.9311159427737,-1.9465557971386858,4034.143044805663,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1366,86,2,3,37.309837720046275,37.309837720046275,12.968471148126115,0.79,47.22764268360288,35.455086258179655,90.3,70,8.8,0.95,39.2735133895224,-1.9636756694761246,3945.422474128707,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1367,86,2,4,50.1543045,50.1543045,62.224866151100535,1.1145401,45.00000000000001,25.10410469958358,90.3,70,5.9,0.9,55.727005,-5.572700499999996,2203.80697148829,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1368,86,3,1,71.59176294784648,71.59176294784648,95.41939321832243,1.29,55.49749065724533,74.65794170136823,90.3,70,5.3,1.09,65.6805164659142,5.911246481932281,1766.7501763451485,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1369,86,3,2,56.6293672,56.6293672,77.63236168947056,0.9763684,57.99999999999999,87.32897085068412,90.3,70,6.6,1.16,48.81842,7.810947199999994,2693.2139720893097,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1370,86,3,3,47.0371473,47.0371473,51.21951219512195,0.8040538,58.5,90.63057703747769,90.3,70,8.3,1.17,40.202690000000004,6.834457299999997,3704.6590150147713,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1371,86,3,4,59.2597928,59.2597928,82.39143367043427,1.1396114,52.0,58.44735276621059,90.3,70,5.8,1.04,56.98057,2.2792227999999994,2131.626659462528,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1372,86,4,1,41.139006,41.139006,26.531826293872694,0.875298,47.0,34.889946460440214,90.3,70,7.4,0.94,43.764900000000004,-2.6258940000000024,3204.6274315761634,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1373,86,4,2,46.053907200000005,46.053907200000005,46.75788221296847,0.8223912,56.00000000000001,78.28673408685306,90.3,70,8.0,1.12,41.11956,4.934347200000005,3547.3526180837684,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1374,86,4,3,39.013685,39.013685,18.500892325996432,0.907295,43.00000000000001,15.823914336704343,90.3,70,7.1,0.86,45.36475,-6.351064999999998,3019.760489755876,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1375,86,4,4,45.036555199999995,45.036555199999995,42.415229030339084,0.8660876,52.0,58.44735276621059,90.3,70,7.5,1.04,43.304379999999995,1.7321752000000004,3264.2913304677227,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1376,87,1,1,52.235176,52.235176,67.75728732897085,1.066024,49.0,44.31885782272457,90.3,70,6.1,0.98,53.3012,-1.0660239999999988,2346.759967225184,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1377,87,1,2,49.848672,49.848672,61.09458655562165,0.8308112,60.0,97.5609756097561,90.3,70,7.9,1.2,41.54056,8.308112000000001,3492.8080850201604,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1378,87,1,3,43.40219770000001,43.40219770000001,35.5145746579417,0.7963706,54.50000000000001,71.23735871505056,90.3,70,8.5,1.09,39.81853,3.5836677000000066,3804.1989632496698,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1379,87,1,4,55.728986799999994,55.728986799999994,75.78822129684711,0.9608445999999999,58.0,88.28078524687686,90.3,70,6.7,1.16,48.042229999999996,7.686756799999998,2760.2544196832227,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1380,87,2,1,60.33035719835149,60.33035719835149,84.05710886377156,1.29,46.76771875841201,33.0755502676978,90.3,70,5.1,0.87,69.3452381590247,-9.01488096067321,1620.6598526034632,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1381,87,2,2,41.217997600000004,41.217997600000004,26.88875669244497,0.7926538000000001,52.0,58.44735276621059,90.3,70,8.6,1.04,39.632690000000004,1.5853076000000001,3852.355352958242,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1382,87,2,3,37.37387130506275,37.37387130506275,13.146936347412254,0.79,47.30869785450981,35.574063057703746,90.3,70,9.0,0.96,38.9311159427737,-1.5572446377109515,4034.143044805663,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1383,87,2,4,53.21207780000001,53.21207780000001,70.2558001189768,0.9763684,54.50000000000001,71.23735871505056,90.3,70,6.6,1.09,48.81842,4.393657800000007,2693.2139720893097,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1384,87,3,1,41.9278598,41.9278598,29.26829268292683,0.8141332,51.5,56.12730517549078,90.3,70,8.1,1.03,40.70666,1.2211998000000008,3600.84695020913,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1385,87,3,2,46.261071,46.261071,47.70969660916121,1.0280238,45.00000000000001,25.10410469958358,90.3,70,6.3,0.9,51.40119,-5.1401189999999986,2487.4220738687186,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1386,87,3,3,57.569332800000005,57.569332800000005,79.41701368233194,1.0280238,56.00000000000001,78.28673408685306,90.3,70,6.3,1.12,51.40119,6.168142800000005,2487.4220738687186,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1387,87,3,4,55.1648146,55.1648146,74.4794765020821,0.9763684,56.5,81.05294467578823,90.3,70,6.6,1.13,48.81842,6.3463945999999964,2693.2139720893097,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1388,87,4,1,41.96962,41.96962,29.506246281975017,0.8393924,50.0,48.98869720404521,90.3,70,7.8,1.0,41.96962,0.0,3437.2208174516622,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1389,87,4,2,40.876346250000005,40.876346250000005,25.46103509815586,1.0092925,40.50000000000001,4.104699583581201,90.3,70,6.4,0.81,50.464625,-9.588278749999994,2556.7585973306004,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1390,87,4,3,56.5347168,56.5347168,77.33491969066033,1.0469392,54.0,67.965496728138,90.3,70,6.2,1.08,52.346959999999996,4.1877568000000025,2417.4057379964315,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1391,87,4,4,48.042229999999996,48.042229999999996,55.264723378941106,0.9608445999999999,50.0,48.98869720404521,90.3,70,6.7,1.0,48.042229999999996,0.0,2760.2544196832227,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1392,88,1,1,44.9111025,44.9111025,41.760856632956575,0.907295,49.5,46.6686496133254,90.3,70,7.1,0.99,45.36475,-0.4536475000000024,3019.760489755876,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1393,88,1,2,63.205451100000005,63.205451100000005,87.98334324806663,1.2768778,49.5,46.6686496133254,90.3,70,5.4,0.99,63.84389,-0.638438899999997,1839.9646853205938,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1394,88,1,3,48.504092,48.504092,56.98988697204045,1.066024,45.5,26.76977989292088,90.3,70,6.1,0.91,53.3012,-4.7971080000000015,2346.759967225184,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1395,88,1,4,45.036555199999995,45.036555199999995,42.415229030339084,0.8660876,52.0,58.44735276621059,90.3,70,7.5,1.04,43.304379999999995,1.7321752000000004,3264.2913304677227,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1396,88,2,1,49.395364,49.395364,59.72635336109459,0.9319879999999999,53.00000000000001,64.03926234384295,90.3,70,6.9,1.06,46.599399999999996,2.795964000000005,2891.793697192464,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1397,88,2,2,45.642711600000005,45.642711600000005,45.03271861986912,0.8223912,55.50000000000001,75.93694229625223,90.3,70,8.0,1.11,41.11956,4.523151600000006,3547.3526180837684,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1398,88,2,3,60.33035719835149,60.33035719835149,84.05710886377156,1.29,46.76771875841201,33.0755502676978,90.3,70,5.1,0.87,69.3452381590247,-9.01488096067321,1620.6598526034632,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1399,88,2,4,42.207641800000005,42.207641800000005,30.517549077929804,0.7963706,53.0,63.08744794765021,90.3,70,8.5,1.06,39.81853,2.389111800000002,3804.1989632496698,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1400,88,3,1,40.70135700000001,40.70135700000001,24.568709101725165,0.875298,46.50000000000001,32.45092207019631,90.3,70,7.4,0.93,43.764900000000004,-3.0635429999999957,3204.6274315761634,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1401,88,3,2,55.4877776,55.4877776,75.31231409875075,1.0469392,53.0,63.08744794765021,90.3,70,6.2,1.06,52.346959999999996,3.1408176000000054,2417.4057379964315,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1402,88,3,3,39.0810025,39.0810025,19.036287923854847,0.919553,42.5,12.819750148720999,90.3,70,7.0,0.85,45.97765,-6.8966475,2956.235927864234,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1403,88,3,4,50.5850311,50.5850311,63.35514574657942,0.9455146,53.5,65.55621653777513,90.3,70,6.8,1.07,47.275729999999996,3.309301100000006,2826.4576240077954,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1404,88,4,1,37.7905286,37.7905286,14.515169541939322,0.8040538,47.0,34.889946460440214,90.3,70,8.3,0.94,40.202690000000004,-2.4121614000000022,3704.6590150147713,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1405,88,4,2,67.65093195989162,67.65093195989162,92.50446162998216,1.29,52.44258291464467,60.02379535990482,90.3,70,5.3,1.03,65.6805164659142,1.970415493977427,1766.7501763451485,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1406,88,4,3,42.406978300000006,42.406978300000006,31.350386674598454,0.7926538000000001,53.5,65.55621653777513,90.3,70,8.6,1.07,39.632690000000004,2.774288300000002,3852.355352958242,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1407,88,4,4,51.8234904,51.8234904,66.74598453301606,1.0469392,49.5,46.6686496133254,90.3,70,6.2,0.99,52.346959999999996,-0.5234695999999985,2417.4057379964315,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1408,89,1,1,54.263226149999994,54.263226149999994,72.63533610945865,1.1669511,46.5,31.52885187388459,90.3,70,5.7,0.93,58.34755499999999,-4.084328849999999,2059.071224897595,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1409,89,1,2,74.0589124,74.0589124,96.78762641284949,1.2768778,57.99999999999999,87.32897085068412,90.3,70,5.4,1.16,63.84389,10.215022399999995,1839.9646853205938,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1410,89,1,3,33.77522151498926,33.77522151498926,3.6287923854848305,0.79,42.75344495568261,13.74182034503272,90.3,70,8.8,0.86,39.2735133895224,-5.4982918745331375,3945.422474128707,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1411,89,1,4,40.706117199999994,40.706117199999994,24.62819750148721,0.8660876,46.99999999999999,33.908387864366446,90.3,70,7.5,0.94,43.304379999999995,-2.5982628000000005,3264.2913304677227,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1412,89,2,1,46.2330935,46.2330935,47.59071980963712,0.8040538,57.5,85.901249256395,90.3,70,8.3,1.15,40.202690000000004,6.0304034999999985,3704.6590150147713,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1413,89,2,2,38.225788800000004,38.225788800000004,16.00237953599048,0.7963706,48.0,39.53004164187983,90.3,70,8.5,0.96,39.81853,-1.592741199999999,3804.1989632496698,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1414,89,2,3,42.2128245,42.2128245,30.636525877453895,0.8040538,52.5,60.7674003569304,90.3,70,8.3,1.05,40.202690000000004,2.0101344999999995,3704.6590150147713,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1415,89,2,4,39.054736000000005,39.054736000000005,18.798334324806664,0.9763684,40.00000000000001,2.022605591909578,90.3,70,6.6,0.8,48.81842,-9.763683999999998,2693.2139720893097,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1416,89,3,1,61.681428,61.681428,85.901249256395,1.0280238,60.0,97.5609756097561,90.3,70,6.3,1.2,51.40119,10.280237999999997,2487.4220738687186,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1417,89,3,2,34.415088399999995,34.415088399999995,5.0565139797739445,0.8393924,40.99999999999999,5.145746579417014,90.3,70,7.8,0.82,41.96962,-7.554531600000004,3437.2208174516622,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1418,89,3,3,59.62789535,59.62789535,82.98631766805472,1.1145401,53.50000000000001,66.50803093396787,90.3,70,5.9,1.07,55.727005,3.9008903500000045,2203.80697148829,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1419,89,3,4,36.42386,36.42386,10.291493158834028,0.857032,42.5,12.819750148720999,90.3,70,7.6,0.85,42.8516,-6.42774,3322.95250850423,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1420,89,4,1,35.50959159999999,35.50959159999999,7.733491969066032,0.8660876,40.99999999999999,5.145746579417014,90.3,70,7.5,0.82,43.304379999999995,-7.794788400000002,3264.2913304677227,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1421,89,4,2,54.71340349999999,54.71340349999999,73.70612730517549,0.919553,59.49999999999999,94.46757882212968,90.3,70,7.0,1.19,45.97765,8.735753499999994,2956.235927864234,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1422,89,4,3,46.053907200000005,46.053907200000005,46.75788221296847,0.8223912,56.00000000000001,78.28673408685306,90.3,70,8.0,1.12,41.11956,4.934347200000005,3547.3526180837684,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1423,89,4,4,58.36984215,58.36984215,80.90422367638311,1.2035019,48.5,41.760856632956575,90.3,70,5.6,0.97,60.175095,-1.8052528500000022,1986.2186485554405,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1424,90,1,1,50.846531299999995,50.846531299999995,64.12849494348602,1.2401593,41.0,6.0678167757287325,90.3,70,5.5,0.82,62.007965,-11.161433700000003,1913.1530304421865,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1425,90,1,2,36.140287199999996,36.140287199999996,9.399167162403332,0.8308112,43.5,17.48958953004164,90.3,70,7.9,0.87,41.54056,-5.400272800000003,3492.8080850201604,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1426,90,1,3,50.122768400000005,50.122768400000005,61.98691255205235,1.0896254,46.0,29.238548483045808,90.3,70,6.0,0.92,54.48127,-4.358501599999997,2275.5401511823243,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1427,90,1,4,35.2075152,35.2075152,6.960142772159429,0.8001708000000001,44.0,19.631171921475314,90.3,70,8.4,0.88,40.00854,-4.8010248,3754.965449409183,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1428,90,2,1,39.8789376,39.8789376,21.772754312908983,0.8308112,48.0,39.53004164187983,90.3,70,7.9,0.96,41.54056,-1.6616223999999988,3492.8080850201604,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1429,90,2,2,34.007259000000005,34.007259000000005,4.104699583581201,0.8001708000000001,42.5,12.819750148720999,90.3,70,8.4,0.85,40.00854,-6.001280999999999,3754.965449409183,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1430,90,2,3,45.6561435,45.6561435,45.15169541939322,0.8952185,51.0,53.599048185603806,90.3,70,7.2,1.02,44.760925,0.8952184999999986,3082.3461630779525,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1431,90,2,4,46.1894948,46.1894948,47.47174301011303,0.7963706,57.99999999999999,87.32897085068412,90.3,70,8.5,1.16,39.81853,6.370964799999996,3804.1989632496698,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1432,90,3,1,44.137147999999996,44.137147999999996,38.429506246281974,0.857032,51.49999999999999,55.353955978584175,90.3,70,7.6,1.03,42.8516,1.2855479999999986,3322.95250850423,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1433,90,3,2,44.137147999999996,44.137147999999996,38.429506246281974,0.857032,51.49999999999999,55.353955978584175,90.3,70,7.6,1.03,42.8516,1.2855479999999986,3322.95250850423,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1434,90,3,3,44.3702594,44.3702594,39.321832242712674,0.8141332,54.5,70.2558001189768,90.3,70,8.1,1.09,40.70666,3.6635994000000025,3600.84695020913,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1435,90,3,4,52.41452099999999,52.41452099999999,68.29268292682927,0.919553,56.99999999999999,82.51041046995836,90.3,70,7.0,1.14,45.97765,6.4368709999999965,2956.235927864234,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1436,90,4,1,48.4409254,48.4409254,56.573468173706125,0.8141332,59.5,95.35990481856038,90.3,70,8.1,1.19,40.70666,7.734265399999998,3600.84695020913,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1437,90,4,2,62.5670122,62.5670122,87.09101725163593,1.2768778,49.0,44.31885782272457,90.3,70,5.4,0.98,63.84389,-1.2768778000000012,1839.9646853205938,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1438,90,4,3,61.539015600000006,61.539015600000006,85.78227245687091,1.1396114,54.00000000000001,68.94705532421177,90.3,70,5.8,1.08,56.98057,4.558445600000006,2131.626659462528,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1439,90,4,4,62.39649064261848,62.39649064261848,86.85306365258775,1.29,48.36937259117712,40.452111838191556,90.3,70,5.3,0.95,65.6805164659142,-3.284025823295714,1766.7501763451485,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1440,91,1,1,34.0841134,34.0841134,4.283164782867341,0.7926538000000001,42.99999999999999,14.247471743010113,90.3,70,8.6,0.86,39.632690000000004,-5.548576600000004,3852.355352958242,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1441,91,1,2,44.8203204,44.8203204,41.522903033908385,0.8223912,54.5,70.2558001189768,90.3,70,8.0,1.09,41.11956,3.7007604,3547.3526180837684,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1442,91,1,3,49.166759199999994,49.166759199999994,59.07198096371208,0.9455146,51.99999999999999,57.70374776918501,90.3,70,6.8,1.04,47.275729999999996,1.8910291999999984,2826.4576240077954,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1443,91,1,4,39.81853,39.81853,21.237358715050565,0.7963706,50.0,48.98869720404521,90.3,70,8.5,1.0,39.81853,0.0,3804.1989632496698,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1444,91,2,1,46.009821,46.009821,46.69839381320642,0.8001708000000001,57.5,85.901249256395,90.3,70,8.4,1.15,40.00854,6.001280999999999,3754.965449409183,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1445,91,2,2,50.253081599999994,50.253081599999994,62.46281975014872,1.0469392,48.0,39.53004164187983,90.3,70,6.2,0.96,52.346959999999996,-2.0938784000000012,2417.4057379964315,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1446,91,2,3,70.40486114999999,70.40486114999999,94.64604402141582,1.2035019,58.499999999999986,89.17311124330756,90.3,70,5.6,1.17,60.175095,10.229766149999989,1986.2186485554405,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1447,91,2,4,47.748487299999994,47.748487299999994,54.01546698393813,0.9455146,50.49999999999999,50.44616299821535,90.3,70,6.8,1.01,47.275729999999996,0.4727572999999978,2826.4576240077954,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1448,91,3,1,71.59176294784648,71.59176294784648,95.41939321832243,1.29,55.49749065724533,74.65794170136823,90.3,70,5.3,1.09,65.6805164659142,5.911246481932281,1766.7501763451485,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1449,91,3,2,43.173972000000006,43.173972000000006,34.26531826293873,1.066024,40.5,3.1528851873884594,90.3,70,6.1,0.81,53.3012,-10.127227999999995,2346.759967225184,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1450,91,3,3,50.464625,50.464625,63.05770374776918,1.0092925,50.0,48.98869720404521,90.3,70,6.4,1.0,50.464625,0.0,2556.7585973306004,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1451,91,3,4,36.4620748,36.4620748,10.350981558596073,0.7926538000000001,46.0,29.238548483045808,90.3,70,8.6,0.92,39.632690000000004,-3.1706152000000003,3852.355352958242,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1452,91,4,1,57.2053335,57.2053335,78.88161808447353,1.0896254,52.5,60.7674003569304,90.3,70,6.0,1.05,54.48127,2.7240634999999997,2275.5401511823243,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1453,91,4,2,35.34616205057016,35.34616205057016,7.1980963712076145,0.79,44.74197727920273,23.378941106484234,90.3,70,8.8,0.9,39.2735133895224,-3.927351338952242,3945.422474128707,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1454,91,4,3,37.772658,37.772658,14.455681142177275,0.8393924,45.0,24.15229030339084,90.3,70,7.8,0.9,41.96962,-4.196961999999999,3437.2208174516622,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1455,91,4,4,38.6120504,38.6120504,17.19214753123141,0.8393924,46.0,29.238548483045808,90.3,70,7.8,0.92,41.96962,-3.357569599999998,3437.2208174516622,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1456,92,1,1,60.6516955,60.6516955,84.41403926234385,1.2768778,47.5,37.03152885187389,90.3,70,5.4,0.95,63.84389,-3.1921944999999994,1839.9646853205938,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1457,92,1,2,44.7190353,44.7190353,40.98750743604997,1.0280238,43.50000000000001,18.233194527067223,90.3,70,6.3,0.87,51.40119,-6.682154699999998,2487.4220738687186,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1458,92,1,3,38.54180478334597,38.54180478334597,16.894705532421177,0.79,48.78709466246325,42.83164782867341,90.3,70,9.0,0.99,38.9311159427737,-0.3893111594277343,4034.143044805663,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1459,92,1,4,36.91710258615105,36.91710258615105,11.719214753123142,0.79,46.73050960272285,33.016061867935754,90.3,70,8.8,0.94,39.2735133895224,-2.3564108033713467,3945.422474128707,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1460,92,2,1,56.0112472,56.0112472,76.26412849494349,1.0469392,53.5,65.55621653777513,90.3,70,6.2,1.07,52.346959999999996,3.664287200000004,2417.4057379964315,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1461,92,2,2,47.275729999999996,47.275729999999996,52.171326591314696,0.9455146,50.0,48.98869720404521,90.3,70,6.8,1.0,47.275729999999996,0.0,2826.4576240077954,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1462,92,2,3,35.505906853427945,35.505906853427945,7.674003569303986,0.79,44.94418589041512,23.557406305770375,90.3,70,8.7,0.9,39.45100761491994,-3.945100761491993,3899.430925071707,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
1463,92,2,4,43.1554017,43.1554017,34.20582986317668,0.9920782,43.5,17.48958953004164,90.3,70,6.5,0.87,49.60391,-6.4485083,2625.3696471309936,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
